Type;Node;Parameter;Value;Person;Generated_Image_Path;Real_Image_Path;Cosine_Similarity;L2_Distance;Same_Identity
parameters;TGateApplySimple;start_at;0_75;alan_turing;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\alan_turing_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alan_turing_foto.webp;0.3837;1.1102;True
parameters;TGateApplySimple;start_at;0_75;albert_einstein;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\albert_einstein_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\albert_einstein_foto.jpg;0.2032;1.2624;False
parameters;TGateApplySimple;start_at;0_75;alexia_putellas;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\alexia_putellas_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alexia_putellas_foto.webp;0.3015;1.182;False
parameters;TGateApplySimple;start_at;0_75;charles_dickens;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\charles_dickens_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\charles_dickens_foto.jpg;0.2679;1.21;False
parameters;TGateApplySimple;start_at;0_75;cristiano;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\cristiano_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\cristiano_foto.webp;0.3497;1.1405;False
parameters;TGateApplySimple;start_at;0_75;dolly_parton;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\dolly_parton_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\dolly_parton_foto.jpg;0.219;1.2498;False
parameters;TGateApplySimple;start_at;0_75;freddie_mercury;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\freddie_mercury_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\freddie_mercury_foto.jpg;0.31;1.1748;False
parameters;TGateApplySimple;start_at;0_75;grace_kelly;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\grace_kelly_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\grace_kelly_foto.webp;0.4292;1.0685;True
parameters;TGateApplySimple;start_at;0_75;jackie_chan;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\jackie_chan_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jackie_chan_foto.jpg;0.3116;1.1733;False
parameters;TGateApplySimple;start_at;0_75;jane_goodall;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\jane_goodall_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jane_goodall_foto.jpg;0.3359;1.1524;False
parameters;TGateApplySimple;start_at;0_75;jrr_tolkien;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\jrr_tolkien_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jrr_tolkien_foto.webp;0.1825;1.2787;False
parameters;TGateApplySimple;start_at;0_75;katherine_johnson;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\katherine_johnson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\katherine_johnson_foto.webp;0.237;1.2353;False
parameters;TGateApplySimple;start_at;0_75;lady_gaga;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\lady_gaga_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lady_gaga_foto.webp;0.3515;1.1389;False
parameters;TGateApplySimple;start_at;0_75;lebron_james;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\lebron_james_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lebron_james_foto.jpg;0.0666;1.3663;False
parameters;TGateApplySimple;start_at;0_75;mae_jeminson;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\mae_jeminson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mae_jeminson_foto.jpg;0.0663;1.3665;False
parameters;TGateApplySimple;start_at;0_75;maria_montessori;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\maria_montessori_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maria_montessori_foto.jpg;0.1394;1.312;False
parameters;TGateApplySimple;start_at;0_75;marie_curie;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\marie_curie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marie_curie_foto.jpg;0.3611;1.1304;False
parameters;TGateApplySimple;start_at;0_75;marilyn_monroe;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\marilyn_monroe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marilyn_monroe_foto.webp;0.4051;1.0908;True
parameters;TGateApplySimple;start_at;0_75;maya_angelou;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\maya_angelou_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maya_angelou_foto.jpg;0.3309;1.1568;False
parameters;TGateApplySimple;start_at;0_75;messi;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\messi_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\messi_foto.webp;0.4229;1.0743;True
parameters;TGateApplySimple;start_at;0_75;michelle_obama;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\michelle_obama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\michelle_obama_foto.jpg;0.3698;1.1227;True
parameters;TGateApplySimple;start_at;0_75;morgan_freeman;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\morgan_freeman_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\morgan_freeman_foto.webp;0.3551;1.1357;False
parameters;TGateApplySimple;start_at;0_75;mrbean;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\mrbean_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mrbean_foto.jpg;0.4689;1.0307;True
parameters;TGateApplySimple;start_at;0_75;nikola_tesla;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\nikola_tesla_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\nikola_tesla_foto.jpeg;0.4091;1.0871;True
parameters;TGateApplySimple;start_at;0_75;rafa_nadal;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\rafa_nadal_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rafa_nadal_foto.webp;0.2977;1.1852;False
parameters;TGateApplySimple;start_at;0_75;reina_elizabeth;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\reina_elizabeth_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\reina_elizabeth_foto.jpg;0.3454;1.1442;False
parameters;TGateApplySimple;start_at;0_75;rey_felipe;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\rey_felipe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rey_felipe_foto.jpg;0.2543;1.2212;False
parameters;TGateApplySimple;start_at;0_75;sylvester_stallone;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\sylvester_stallone_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\sylvester_stallone_foto.jpg;0.4054;1.0905;True
parameters;TGateApplySimple;start_at;0_75;yayoi_kusama;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_75\yayoi_kusama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\yayoi_kusama_foto.webp;0.5716;0.9256;True
parameters;TGateApplySimple;start_at;0_9;agatha_christie;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\agatha_christie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\agatha_christie_foto.jpg;0.3813;1.1123;True
parameters;TGateApplySimple;start_at;0_9;alan_turing;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\alan_turing_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alan_turing_foto.webp;0.3958;1.0993;True
parameters;TGateApplySimple;start_at;0_9;albert_einstein;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\albert_einstein_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\albert_einstein_foto.jpg;0.2055;1.2605;False
parameters;TGateApplySimple;start_at;0_9;alexia_putellas;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\alexia_putellas_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alexia_putellas_foto.webp;0.2812;1.199;False
parameters;TGateApplySimple;start_at;0_9;charles_dickens;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\charles_dickens_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\charles_dickens_foto.jpg;0.2694;1.2088;False
parameters;TGateApplySimple;start_at;0_9;cristiano;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\cristiano_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\cristiano_foto.webp;0.367;1.1252;True
parameters;TGateApplySimple;start_at;0_9;dolly_parton;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\dolly_parton_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\dolly_parton_foto.jpg;0.2102;1.2568;False
parameters;TGateApplySimple;start_at;0_9;freddie_mercury;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\freddie_mercury_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\freddie_mercury_foto.jpg;0.2984;1.1846;False
parameters;TGateApplySimple;start_at;0_9;grace_kelly;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\grace_kelly_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\grace_kelly_foto.webp;0.4254;1.072;True
parameters;TGateApplySimple;start_at;0_9;jackie_chan;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\jackie_chan_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jackie_chan_foto.jpg;0.338;1.1507;False
parameters;TGateApplySimple;start_at;0_9;jane_goodall;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\jane_goodall_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jane_goodall_foto.jpg;0.3493;1.1408;False
parameters;TGateApplySimple;start_at;0_9;jrr_tolkien;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\jrr_tolkien_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jrr_tolkien_foto.webp;0.1938;1.2698;False
parameters;TGateApplySimple;start_at;0_9;katherine_johnson;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\katherine_johnson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\katherine_johnson_foto.webp;0.2423;1.231;False
parameters;TGateApplySimple;start_at;0_9;lady_gaga;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\lady_gaga_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lady_gaga_foto.webp;0.351;1.1393;False
parameters;TGateApplySimple;start_at;0_9;lebron_james;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\lebron_james_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lebron_james_foto.jpg;0.0957;1.3448;False
parameters;TGateApplySimple;start_at;0_9;mae_jeminson;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\mae_jeminson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mae_jeminson_foto.jpg;0.0583;1.3724;False
parameters;TGateApplySimple;start_at;0_9;maria_montessori;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\maria_montessori_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maria_montessori_foto.jpg;0.1516;1.3026;False
parameters;TGateApplySimple;start_at;0_9;marie_curie;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\marie_curie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marie_curie_foto.jpg;0.3684;1.1239;True
parameters;TGateApplySimple;start_at;0_9;marilyn_monroe;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\marilyn_monroe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marilyn_monroe_foto.webp;0.4061;1.0899;True
parameters;TGateApplySimple;start_at;0_9;maya_angelou;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\maya_angelou_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maya_angelou_foto.jpg;0.3424;1.1468;False
parameters;TGateApplySimple;start_at;0_9;messi;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\messi_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\messi_foto.webp;0.4419;1.0565;True
parameters;TGateApplySimple;start_at;0_9;michelle_obama;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\michelle_obama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\michelle_obama_foto.jpg;0.3443;1.1452;False
parameters;TGateApplySimple;start_at;0_9;morgan_freeman;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\morgan_freeman_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\morgan_freeman_foto.webp;0.3717;1.1209;True
parameters;TGateApplySimple;start_at;0_9;mrbean;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\mrbean_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mrbean_foto.jpg;0.4612;1.0381;True
parameters;TGateApplySimple;start_at;0_9;nikola_tesla;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\nikola_tesla_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\nikola_tesla_foto.jpeg;0.4152;1.0815;True
parameters;TGateApplySimple;start_at;0_9;rafa_nadal;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\rafa_nadal_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rafa_nadal_foto.webp;0.3032;1.1805;False
parameters;TGateApplySimple;start_at;0_9;reina_elizabeth;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\reina_elizabeth_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\reina_elizabeth_foto.jpg;0.3795;1.114;True
parameters;TGateApplySimple;start_at;0_9;rey_felipe;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\rey_felipe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\rey_felipe_foto.jpg;0.2506;1.2242;False
parameters;TGateApplySimple;start_at;0_9;sylvester_stallone;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\sylvester_stallone_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\sylvester_stallone_foto.jpg;0.3822;1.1116;True
parameters;TGateApplySimple;start_at;0_9;yayoi_kusama;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\0_9\yayoi_kusama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\yayoi_kusama_foto.webp;0.5598;0.9383;True
parameters;TGateApplySimple;start_at;1_0;agatha_christie;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\agatha_christie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\agatha_christie_foto.jpg;0.3698;1.1227;True
parameters;TGateApplySimple;start_at;1_0;alan_turing;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\alan_turing_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alan_turing_foto.webp;0.4187;1.0783;True
parameters;TGateApplySimple;start_at;1_0;albert_einstein;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\albert_einstein_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\albert_einstein_foto.jpg;0.206;1.2602;False
parameters;TGateApplySimple;start_at;1_0;alexia_putellas;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\alexia_putellas_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\alexia_putellas_foto.webp;0.2385;1.2341;False
parameters;TGateApplySimple;start_at;1_0;charles_dickens;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\charles_dickens_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\charles_dickens_foto.jpg;0.2404;1.2326;False
parameters;TGateApplySimple;start_at;1_0;cristiano;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\cristiano_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\cristiano_foto.webp;0.3227;1.1639;False
parameters;TGateApplySimple;start_at;1_0;dolly_parton;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\dolly_parton_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\dolly_parton_foto.jpg;0.2435;1.2301;False
parameters;TGateApplySimple;start_at;1_0;freddie_mercury;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\freddie_mercury_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\freddie_mercury_foto.jpg;0.2801;1.2;False
parameters;TGateApplySimple;start_at;1_0;grace_kelly;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\grace_kelly_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\grace_kelly_foto.webp;0.4746;1.0251;True
parameters;TGateApplySimple;start_at;1_0;jackie_chan;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\jackie_chan_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jackie_chan_foto.jpg;0.2815;1.1988;False
parameters;TGateApplySimple;start_at;1_0;jane_goodall;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\jane_goodall_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jane_goodall_foto.jpg;0.3607;1.1307;False
parameters;TGateApplySimple;start_at;1_0;jrr_tolkien;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\jrr_tolkien_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\jrr_tolkien_foto.webp;0.199;1.2657;False
parameters;TGateApplySimple;start_at;1_0;katherine_johnson;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\katherine_johnson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\katherine_johnson_foto.webp;0.2682;1.2098;False
parameters;TGateApplySimple;start_at;1_0;lady_gaga;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\lady_gaga_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lady_gaga_foto.webp;0.3646;1.1273;True
parameters;TGateApplySimple;start_at;1_0;lebron_james;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\lebron_james_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\lebron_james_foto.jpg;0.1227;1.3246;False
parameters;TGateApplySimple;start_at;1_0;mae_jeminson;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\mae_jeminson_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mae_jeminson_foto.jpg;0.1336;1.3163;False
parameters;TGateApplySimple;start_at;1_0;maria_montessori;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\maria_montessori_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maria_montessori_foto.jpg;0.1489;1.3047;False
parameters;TGateApplySimple;start_at;1_0;marie_curie;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\marie_curie_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marie_curie_foto.jpg;0.3557;1.1352;False
parameters;TGateApplySimple;start_at;1_0;marilyn_monroe;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\marilyn_monroe_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\marilyn_monroe_foto.webp;0.4096;1.0866;True
parameters;TGateApplySimple;start_at;1_0;maya_angelou;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\maya_angelou_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\maya_angelou_foto.jpg;0.3714;1.1212;True
parameters;TGateApplySimple;start_at;1_0;messi;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\messi_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\messi_foto.webp;0.4354;1.0626;True
parameters;TGateApplySimple;start_at;1_0;michelle_obama;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\michelle_obama_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\michelle_obama_foto.jpg;0.2981;1.1849;False
parameters;TGateApplySimple;start_at;1_0;morgan_freeman;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\morgan_freeman_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\morgan_freeman_foto.webp;0.37;1.1225;True
parameters;TGateApplySimple;start_at;1_0;mrbean;C:\Users\tonir\TFG\outputs_refacer\parameters\TGateApplySimple\start_at\1_0\mrbean_retrato_00001_.png;C:\Users\tonir\TFG\inputs_refacer_real_mod\mrbean_foto.jpg;0.4749;1.0248;True
